id,claim,review_url,claimer,text,headline,keywords,claim_date,education,healthcare,immigration,environment,taxes,elections,crime
2682,http://data.gesis.org/claimskg/creative_work/3e1e0c08-385e-52cc-90b4-97c9036492ce,http://www.politifact.com/oregon/statements/2012/jan/14/rob-cornilles/how-bipartisan-support-keystone-xl-oil-pipeline/,Rob Cornilles,The proposed Keystone XL oil pipeline is a bipartisan proposal.,How bipartisan is support for the Keystone XL oil pipeline?,"Climate Change,Bipartisanship",2012-01-10,0,0,0,1,0,0,0
2746,http://data.gesis.org/claimskg/creative_work/9ca4f53c-f1f8-5334-9beb-5b5a074930d0,http://www.politifact.com/wisconsin/statements/2014/jan/14/kathleen-vinehout/vinehout-says-160-tax-cut-didnt-show-weekly-payche/,Kathleen Vinehout,"If you make the average amount of people in Wisconsin, $50,000, you got $1.60 less a week in taxes' under the state income-tax cut, but 'it didn’t show up in your paycheck.'",Vinehout says $1.60 tax cut didn't show in weekly paychecks,State Budget,2013-12-05,0,0,0,0,1,0,0
2750,http://data.gesis.org/claimskg/creative_work/79691c67-a4f1-5640-a435-b6a3685ace35,http://www.politifact.com/truth-o-meter/statements/2009/mar/10/americans-united-change/republicans-opposed-obamas-stimulus-not-tax-cuts/,Americans United for Change,Republican leaders said 'no' to 'tax cuts for 95% of working Americans.',Republicans opposed Obama's stimulus but not tax cuts,Stimulus,2009-03-09,0,0,0,0,1,0,0
2782,http://data.gesis.org/claimskg/creative_work/2bfa8a7f-4575-51e0-a371-2b47ccf7f4dc,http://www.politifact.com/truth-o-meter/statements/2012/sep/28/barack-obama/barack-obama-says-taxes-families-are-their-lowest-/,Barack Obama,Taxes are lower on families than they've been probably in the last 50 years.',Barack Obama says taxes on families are at their lowest point in 50 years,History,2012-09-23,0,0,0,0,1,0,0
2807,http://data.gesis.org/claimskg/creative_work/5a394d89-94d6-59fb-a809-73c117aad183,http://www.politifact.com/wisconsin/statements/2014/sep/26/scott-walker/scott-walker-says-tax-cuts-amount-322-average-fami/,Scott Walker,"Thanks to our reforms, the average family will have an extra $322 to spend.'",Scott Walker says tax cuts amount to $322 for average family,State Budget,2014-09-18,0,0,0,0,1,0,0
2812,http://data.gesis.org/claimskg/creative_work/a2f67c6c-9851-5c2a-9dd7-fb3e10a5f945,http://www.politifact.com/wisconsin/statements/2015/aug/28/scott-walker/scott-walker-touts-47-billion-tax-cuts-he-right/,Scott Walker,"By the end of this budget I'm in right now, taxes will have been cut $4.7 billion in my state.'",Scott Walker touts $4.7 billion in tax cuts. Is he right?,Job Accomplishments,2015-08-17,0,0,0,0,1,0,0
2826,http://data.gesis.org/claimskg/creative_work/e1af830a-f8c8-571b-8ca1-878190643b1e,http://www.politifact.com/truth-o-meter/statements/2009/nov/10/charlie-crist/charlie-crist-is-taking-credit-for-floridas-larges/,Charlie Crist,"I signed the largest single tax cut in the history of Florida, a $25 billion tax cut over five years, directed at property tax cuts.'",Charlie Crist takes credit for Florida's largest ever tax cut,Florida,2009-09-25,0,0,0,0,1,0,0
2828,http://data.gesis.org/claimskg/creative_work/7df9248a-0290-57b0-919b-9bc8a097d20d,http://www.politifact.com/truth-o-meter/statements/2015/nov/05/donald-trump/donald-trumps-false-claim-his-tax-plan-wouldnt-inc/,Donald Trump,Says his plan would cut taxes without increasing the deficit.,Donald Trump's false claim that his tax plan wouldn't increase the deficit,Federal Budget,2015-10-28,0,0,0,0,1,0,0
2855,http://data.gesis.org/claimskg/creative_work/8510841f-aef1-5485-8fdd-a46657d7e704,http://www.politifact.com/wisconsin/statements/2012/feb/12/rebecca-kleefisch/lt-gov-rebecca-kleefisch-says-kathleen-falk-raised/,Rebecca Kleefisch,"As Dane County executive, Kathleen Falk raised property taxes by 'millions of dollars every year' and approved the second highest increase in the state in 2010.",Lt. Gov. Rebecca Kleefisch says Kathleen Falk raised taxes by millions every year as Dane County executive,"County Budget,State Budget",2012-02-03,0,0,0,0,1,0,0
2857,http://data.gesis.org/claimskg/creative_work/d579e9e1-d4c6-5a27-9fa4-25931ca4f1f3,http://www.politifact.com/wisconsin/statements/2011/jan/18/scott-walker/wisconsin-gov-scott-walker-says-his-tax-cut-plan-w/,Scott Walker,"In Wisconsin, 98 percent of all small businesses will qualify for income-tax relief under my plan, freeing them to expand and create jobs.","Wisconsin Gov. Scott Walker says his tax cut plan will benefit 98 percent of small businesses in the state, freeing them to create jobs",Small Business,2011-01-05,0,0,0,0,1,0,0
2877,http://data.gesis.org/claimskg/creative_work/5159da62-8715-5be6-9bd1-9a13f1620f98,http://www.politifact.com/tennessee/statements/2012/feb/09/gerald-mccormick/house-majority-leader-says-tennessee-constitution-/,Gerald McCormick,The state constitution 'clearly says there’s not to be a state income tax in Tennessee.',House majority leader says Tennessee constitution “clearly” does not allow state income tax,Legal Issues,2012-01-19,0,0,0,0,1,0,0
2879,http://data.gesis.org/claimskg/creative_work/52a0765f-cf9b-5df2-8e7e-c4dc356e38ca,http://www.politifact.com/florida/statements/2012/aug/20/connie-mack/connie-mack-bill-nelson-voted-taxes-150-times/,Connie Mack,Says Bill Nelson 'voted to raise our taxes 150 times.',Connie Mack said Bill Nelson voted to raise taxes 150 times,Candidate Biography,2012-08-09,0,0,0,0,1,0,0
2882,http://data.gesis.org/claimskg/creative_work/7f23141c-0f9e-5055-aebb-908b483388e6,http://www.politifact.com/truth-o-meter/statements/2011/oct/21/rick-perry/rick-perry-says-they-cut-property-taxes-one-third-/,Rick Perry,We cut property taxes by one-third in the state of Texas while I’ve been governor.',Rick Perry says they cut property taxes by one-third in Texas,New Hampshire 2012,2011-10-01,0,0,0,0,1,0,0
2900,http://data.gesis.org/claimskg/creative_work/c5d196ac-d280-541a-a26b-e8c2bb10cfbc,http://www.politifact.com/truth-o-meter/statements/2010/oct/19/alexi-giannoulias/alexi-giannoulias-attacks-mark-kirk-oon-issue-tax-/,Alexi Giannoulias,Mark Kirk: Lied about going to war. Opposed middle class tax cuts. And said unemployment’s not that big an issue.',"Alexi Giannoulias attacks Mark Kirk on tax cuts, statements about military service and unemployment","Message Machine 2010,Military,Candidate Biography",2010-10-15,0,0,0,0,1,0,0
2910,http://data.gesis.org/claimskg/creative_work/f2b6f24d-3fe3-5201-a0c2-aad2eb79005a,http://www.politifact.com/truth-o-meter/statements/2016/jul/28/tim-kaine/tim-kaine-says-donald-trumps-plan-would-add-30-tri/,Tim Kaine,"Independent analysts 'found that Trump's tax plan, given to the wealthy and big corporations, would rack up $30 trillion in debt.'","Tim Kaine says Donald Trump's plan would add $30 trillion in debt, tilt toward the wealthy",Debt,2016-07-27,0,0,0,0,1,0,0
2912,http://data.gesis.org/claimskg/creative_work/140054af-9798-5701-ae52-2f33a65dcd73,http://www.politifact.com/florida/statements/2011/feb/10/rick-scott/rick-scotts-budget-includes-some-big-tax-cuts-not-/,Rick Scott,Says his tax and fee cuts will save households '$540 over two years.',"Rick Scott's budget includes some big tax cuts, but not all for you",State Budget,2011-02-07,0,0,0,0,1,0,0
2919,http://data.gesis.org/claimskg/creative_work/6dac4a8e-42fc-54d0-bf63-04e114002a36,http://www.politifact.com/truth-o-meter/statements/2011/nov/29/democratic-national-committee/dnc-ad-says-mitt-romney-flip-flopped-taxpayer-pled/,Democratic National Committee,Says Mitt Romney flip-flopped on a taxpayer protection pledge.,DNC ad says Mitt Romney flip-flopped on taxpayer pledge,Message Machine 2012,2011-11-28,0,0,0,0,1,0,0
2956,http://data.gesis.org/claimskg/creative_work/6acd9afc-917d-5475-bc02-206851f63d85,http://www.politifact.com/florida/statements/2015/jun/11/jeb-bush/Jeb-Bush-says-he-cut-Florida-taxes-by-19-billion/,Jeb Bush,"In Florida, for eight years we cut taxes every year, totaling $19 billion.'","Jeb Bush says he cut Florida taxes by $19 billion, but did he really?",State Budget,2015-06-02,0,0,0,0,1,0,0
2963,http://data.gesis.org/claimskg/creative_work/d7cb57e8-e6ed-5367-93c4-7a6f95f90537,http://www.politifact.com/rhode-island/statements/2013/jul/10/charlene-lima/rhode-island-rep-charlene-lima-said-economic-devel/,Charlene Lima,Economic Development Commission Executive Director Keith Stokes 'sent me a letter and he said the taxpayers will never be on the hook for these bonds' for 38 Studios.,Rhode Island Rep. Charlene Lima said Economic Development Commission head promised in writing that taxpayers would never have to pay for the bonds sold to 38 Studios,"State Finances,Debt,Corporations,Jobs,History,Bankruptcy,State Budget",2013-06-26,0,0,0,0,1,0,0
2975,http://data.gesis.org/claimskg/creative_work/28286c0c-0534-5a4a-bee6-a6f756d4df23,http://www.politifact.com/oregon/statements/2012/jan/18/suzanne-bonamici/suzanne-bonamici-says-we-gave-rob-cornilles-pants-/,Suzanne Bonamici,PolitiFact Oregon gave Rob Cornilles a Pants on Fire for a claim about taxes and fees.,Suzanne Bonamici says we gave Rob Cornilles a Pants on Fire for what?,"Voting Record,Message Machine 2012",2012-01-17,0,0,0,0,1,0,0
2981,http://data.gesis.org/claimskg/creative_work/4499a3e5-ff63-55d1-9c1b-bd353a4b1dc1,http://www.politifact.com/california/statements/2018/feb/05/phil-ting/false-claim-gop-tax-plan-nothing-more-middle-class/,Phil Ting,Trump’s tax reform plan was nothing more than a middle-class tax increase.',False claim GOP tax plan “nothing more than a middle-class tax increase”,Congress,2018-01-21,0,0,0,0,1,0,0
2986,http://data.gesis.org/claimskg/creative_work/72c3549b-79c7-514b-8901-1e7d79308c31,http://www.politifact.com/wisconsin/statements/2014/feb/05/mary-burke/mary-burke-says-wisconsin-not-high-tax-and-fee-sta/,Mary Burke,"Wisconsin is 'not a high tax and fee state.' When you look at 'all the money state and local governments bring in' from residents, 'we're more in the middle.'","Mary Burke says Wisconsin is not a high tax and fee state, but instead ranks in the middle","State Finances,States,State Budget",2014-01-19,0,0,0,0,1,0,0
2997,http://data.gesis.org/claimskg/creative_work/a2adbb11-93a4-52e8-abb6-f62fe0c3e684,http://www.politifact.com/truth-o-meter/statements/2010/aug/27/barack-obama/obama-says-republicans-oppose-strengthening-child-/,Barack Obama,Republicans 'don't think it's a good idea' to make the child care tax credit 'stronger.',Obama says Republicans oppose strengthening the child care tax credit,Children,2010-08-18,0,0,0,0,1,0,0
3003,http://data.gesis.org/claimskg/creative_work/35409418-d3c0-5808-b776-dd5f59cd0388,http://www.politifact.com/new-jersey/statements/2013/jun/02/chris-christie/chris-christie-tv-ad-links-big-budgets-cost-hikes-/,Chris Christie,"Jon Corzine, elected governor. Teams up with Barbara Buono. $1.2  billion sales tax increase? Passed. Most spending in state history? Passed. After Buono named budget chair, taxes and fees increase 23 times in just two years. State debt? Up $13.4 billion. Unemployment? Doubled.'","Chris Christie TV ad links big budgets, cost hikes to Barbara Buono, but is blame misplaced?","State Finances,Debt,Jobs,State Budget",2013-05-22,0,0,0,0,1,0,0
3007,http://data.gesis.org/claimskg/creative_work/9f9e8687-c5d4-59f4-bf98-69837a636c69,http://www.politifact.com/new-hampshire/statements/2012/jul/23/jackie-cilley/no-income-or-sales-tax-new-hampshire-does-rely-hea/,Jackie Cilley,Says New Hampshire has the third-highest property tax in the country.,"With no income or sales tax, New Hampshire does rely heavily on property taxes",Corrections and Updates,2012-07-16,0,0,0,0,1,0,0
3024,http://data.gesis.org/claimskg/creative_work/ea41a400-42c5-5524-9b89-45abf6b011f7,http://www.politifact.com/rhode-island/statements/2010/nov/21/sheldon-whitehouse/whitehouse-says-companies-get-tax-break-moving-job/,Sheldon Whitehouse,"The law, right now, permits companies that close down American factories and offices and move those jobs overseas to take a tax deduction for the costs associated with moving the jobs to China or India or wherever.'",Whitehouse says companies get a tax break for moving jobs overseas,Jobs,2010-09-27,0,0,0,0,1,0,0
3029,http://data.gesis.org/claimskg/creative_work/f9936b36-21b0-5e1c-81e6-6da6fa0186b6,http://www.politifact.com/truth-o-meter/statements/2011/jun/29/john-boehner/polls-taxes-show-people-favor-mixed-approach/,John Boehner,The American people don't want us to raise taxes.',"John Boehner says they don't, but polls on taxes show many do",Polls and Public Opinion,2011-06-24,0,0,0,0,1,0,0
3041,http://data.gesis.org/claimskg/creative_work/ac924b24-8c82-55dd-aad8-a9c29efb34a5,http://www.politifact.com/florida/statements/2010/jul/23/rachel-maddow/rachel-maddow-and-marco-rubio-come-out-swinging-cl/,Rachel Maddow,Marco Rubio's 'economic proposals will add $3.5 trillion to the federal deficit.',Rachel Maddow and Marco Rubio come out swinging on claims about tax cuts and the federal deficit,"Federal Budget,Bush Administration,Pundits",2010-07-19,0,0,0,0,1,0,0
3051,http://data.gesis.org/claimskg/creative_work/c2a13a58-508f-5622-a1c1-64caada8fc0c,http://www.politifact.com/georgia/statements/2015/apr/01/rick-mcallister/retailers-overstates-impact-tax-holidays/,Rick McAllister,"People buy more items during Georgia’s sales-tax holidays, boosting economic activity.",Retailers overstates the impact of tax holidays,State Budget,2015-03-27,0,0,0,0,1,0,0
3052,http://data.gesis.org/claimskg/creative_work/9a414bc8-5892-546a-8a13-56315f004c4c,http://www.politifact.com/wisconsin/statements/2010/sep/03/barack-obama/obama-says-tom-barrett-has-held-line-property-taxe/,Barack Obama,Milwaukee Mayor Tom Barrett 'has held the line on property taxes.',"Obama says Tom Barrett """"has held the line on property taxes""""",Job Accomplishments,2010-08-16,0,0,0,0,1,0,0
3073,http://data.gesis.org/claimskg/creative_work/60dc1383-909a-55e9-94d6-ae029efa9e08,http://www.politifact.com/truth-o-meter/statements/2011/jul/07/barack-obama/obama-claims-job-rate-soared-after-clinton-raised-/,Barack Obama,"Says that when President Bill Clinton raised the top tax rates to levels now proposed by Obama, the country experienced significant job growth.",Obama claims job rate soared after Clinton raised taxes,"Jobs,Deficit",2011-07-06,0,0,0,0,1,0,0
3081,http://data.gesis.org/claimskg/creative_work/f53985a9-cce1-5018-9a9f-589d46c6613e,http://www.politifact.com/truth-o-meter/statements/2010/sep/01/joe-sestak/joe-sestak-hits-pat-toomey-supporting-zero-corpora/,Joe Sestak,Pat Toomey thinks corporations shouldn't pay any taxes.',Joe Sestak hits Pat Toomey for supporting zero corporate taxes,"Message Machine 2010,Corporations",2010-08-31,0,0,0,0,1,0,0
3083,http://data.gesis.org/claimskg/creative_work/04013a39-d3a7-5d33-b413-4acc238ffa9d,http://www.politifact.com/new-jersey/statements/2012/oct/05/joseph-kyrillos/joe-kyrillos-says-united-states-has-highest-corpor/,Joseph Kyrillos,Says the United States has the 'highest corporate tax rate in the world.',Joe Kyrillos says United States has highest corporate tax rate in the world,Corporations,2012-10-04,0,0,0,0,1,0,0
3084,http://data.gesis.org/claimskg/creative_work/c2d14467-735e-584f-bdae-0a23be30a93d,http://www.politifact.com/virginia/statements/2010/oct/25/tom-perriello/perriello-hurt-taxpayer-pledge-loophole-overseas/,Tom Perriello,Says Robert Hurt 'supports the tax loopholes that send American jobs overseas.',"Tom Perriello says Robert Hurt's support for """"Taxpayer Protection Pledge"""" means he supports loopholes that send American jobs overseas","Message Machine 2010,Jobs",2010-08-18,0,0,0,0,1,0,0
